cora_acct_id,hostitemid,techno,actualhours,bookerno,causes,comeback,comebackro,comebacksa,comebacktech,complaintcode,failedpart,failedpartcount,failurecode,laborcost,laborsale,labortype,linecode,misccost,miscsale,opcode,opcodedescription,partscost,partssale,ronumber,servicerequest,soldhours,timecardhours,vehid,rowlastupdated,addonflag,authorizationcode,bookeddate,bookedtime,campaigncode,cc_prompton_cp,cc_prompton_ip,cc_prompton_wp,claimtype,concerncode,concerncodelabel,concerncodelabelabbr,concerndescription,conditioncode,dispatchactualduration,dispatchcode,dispatchestimatedduration,dispatchlinecode,dispatchlinestatus,labordebitaccount,labordebitcompany,labordebitcontrol,laborjournal,laborjournalcompany,laborsaleaccount,laborsalecompany,laborsalecontrol,linoriginappl,linorigincode,loporiginappl,loporigincode,lopseqno,make,mcdlaborpercentage,originappl,origincode,otherhours,partsflag,pickitemid,servicewriter,storyseqnumber,techno2,techno3,techno4,techno5,technos,rowlastupdatedutc,lopdiscseqnos,baseid,labordiscount,partsdiscount,join_cora_acct_id,cora_acct_code,de_server_ip_addr,server_ip_addr
"4","HA069009*83799*4*0","92","0.00","34579","REQUESTED TO ROTATE TIRES .","0",,,,"ROTATE",,"0",,"19.0000","34.9500","CPM","D","0.0000","0.0000","ROTATE","ROTATED TIRES PER CUSTOMER REQUEST","0.0000","0.0000","83799","ROTATED TIRES PER CUSTOMER REQUEST","0.50","0.00","HA069009","2026-01-07 03:08:15.566529","Y",,"2026-01-06 00:00:00.0","14:23:29",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.3","D",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","4","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83799*4","34579","1",,,,,"92","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","HA069009*83799*3*0","92","0.02","34579","C/S PLEASE COMPLETE 4 WHEEL ALIGNMENT","0",,,,"SALIGN",,"0",,"76.0000","259.9500","CPM","C","0.0000","0.0000","SALIGN","COMPLETED 4 WHEEL ALIGNMENT AS PER CUSTOMER REQUEST. TEST DROVE AND VERIFIED TRACKING OF VEHICLE.","0.0000","0.0000","83799","COMPLETED 4 WHEEL ALIGNMENT AS PER CUSTOMER REQUEST. TEST DROVE AND VERIFIED TRACKING OF VEHICLE.","2.00","0.00","HA069009","2026-01-07 03:08:15.566529","Y",,"2026-01-06 00:00:00.0","14:23:24",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","2.0","C",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83799*3","34579","1",,,,,"92","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","HA069009*83799*2*0","92","0.77","34579",,"0",,,,,,"0",,"64.6000","331.5000","CPM","B","0.0000","0.0000","1","PERFORM 90,000 MILE SERVICE","112.4000","217.5700","83799","PERFORM 90,000 MILE SERVICE","1.70","0.00","HA069009","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","14:23:20",,"N","N","N",,,"CONCERN CODE","CC",,,"0.8","AS10","0.0","B",,,,,"30","1","4411","1",,,,"Service","PFC","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83799*2","34579","1",,,,,"92","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","HA069009*83799*1*0","92","0.00","34579",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83799","PERFORM MULTI POINT INSPECTION","0.00","0.00","HA069009","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","14:22:18",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83799*1","34579","1",,,,,"92","2026-01-07 08:08:15.566529",,"HA069009*83799","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","RA008967*83796*2*0","79","0.31","35296",,"0",,,,"KEY",,"0",,"40.0000","215.0000","CPM","B","0.0000","0.0000","KEY","PERFORM PROGRAMMING OF ALL KEYS FOR VEHICLE TO INCLUDE VALET KEY(IF AVAILABLE) ALL KEYS NOT PRESENT AT THE TIME OF PROGRAMMING ARE ERASED FROM MEMORY.","0.0000","0.0000","83796","PERFORM PROGRAMMING OF ALL KEYS FOR VEHICLE TO INCLUDE VALET KEY(IF AVAILABLE) ALL KEYS NOT PRESENT AT THE TIME OF PROGRAMMING ARE ERASED FROM MEMORY.","1.00","0.00","RA008967","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","12:09:38",,"N","N","N",,,"CONCERN CODE","CC",,,"0.3","AS10","1.0","B",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83796*2","35296","1",,,,,"79","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","RA008967*83796*1*0","79","0.00","35296",,"0",,,,"NOMPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","NOMPI","NOT PERFORMED DUE TO TIME AND/OR PERFORMED WITHIN 30 DAYS","0.0000","0.0000","83796","NOT PERFORMED DUE TO TIME AND/OR PERFORMED WITHIN 30 DAYS","0.00","0.00","RA008967","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","12:09:07",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83796*1","35296","1",,,,,"79","2026-01-07 08:08:15.566529",,"RA008967*83796","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2104063*83735*3*0","33729","0.70","36084",,"0",,,,"REP",,"0",,"45.6000","234.0000","CPM","C","0.0000","0.0000","REP","Pass. Front Exterior Door Handle - Adjust/Reinstall","0.0000","0.0000","83735","Pass. Front Exterior Door Handle - Adjust/Reinstall","1.20","0.00","R2104063","2026-01-07 03:08:15.566529","Y",,"2026-01-06 00:00:00.0","12:37:32",,"N","N","N",,,"CONCERN CODE","CC",,,"0.7","AS10","1.2","C",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83735*3","36084","2",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2104063*83735*2*0","33729","0.16","36084",,"0",,,,"57110199",,"0",,"3.5000","0.0000","ISP","B","0.0000","0.0000","57110199","CHECK 1-4 DOOR HANDLES - CUSTOMER STATES THE FRONT-PASSENGER SIDE DOOR HANDLE IS LOOSE ALL THE TIME PLEASE CHECK AND ADVISE.","0.0000","0.0000","83735","CHECK 1-4 DOOR HANDLES - CUSTOMER STATES THE FRONT-PASSENGER SIDE DOOR HANDLE IS LOOSE ALL THE TIME PLEASE CHECK AND ADVISE.","0.10","0.00","R2104063","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","12:37:22",,"N","N","N",,,"CONCERN CODE","CC",,,"0.2","AS10","0.1","B",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83735*2","36084","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2104063*83735*1*0","33729","0.02","36084",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83735","PERFORM MULTI POINT INSPECTION","0.00","0.00","R2104063","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","12:37:12",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83735*1","36084","1",,,,,"33729","2026-01-07 08:08:15.566529",,"R2104063*83735","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","SA002210*83725*4*0","33729","0.10","34579","NORTH CAROLINA STATE SAFETY INSPECTION","0",,,,"NCSI",,"0",,"7.6000","13.6000","CPSI","D","0.0000","0.0000","NCSI","NORTH CAROLINA STATE INSPECTION","0.0000","0.0000","83725","NORTH CAROLINA STATE INSPECTION","0.20","0.00","SA002210","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","11:53:39",,"N","N","N",,,"CONCERN CODE","CC",,,"0.1","AS10","0.2","D",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","4","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83725*4","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","SA002210*83725*3*0","33729","0.38","34579","REQUESTED TO ROTATE TIRES .","0",,,,"ROTATE",,"0",,"19.0000","34.9500","CPM","C","0.0000","0.0000","ROTATE","ROTATED TIRES PER CUSTOMER REQUEST","0.0000","0.0000","83725","ROTATED TIRES PER CUSTOMER REQUEST","0.50","0.00","SA002210","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","11:53:35",,"N","N","N",,,"CONCERN CODE","CC",,,"0.4","AS10","0.5","C",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83725*3","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","SA002210*83725*2*0","33729","0.37","34579","REQUESTED PER CLIENT","0",,,,"LOF",,"0",,"26.6000","70.0000","CPM","B","0.0000","0.0000","LOF","PERFORM LUBE OIL AND FILTER SERVICE","55.1300","93.2900","83725","PERFORM LUBE OIL AND FILTER SERVICE","0.70","0.00","SA002210","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","11:53:44",,"N","N","N",,,"CONCERN CODE","CC",,,"0.4","AS10","0.7","B",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83725*2","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","SA002210*83725*1*0","33729","0.00","34579",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83725","PERFORM MULTI POINT INSPECTION","0.00","0.00","SA002210","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","11:53:32",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83725*1","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,"SA002210*83725","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","FLB63615*83798*3*0","36042","0.00","35296",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","C","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83798","PERFORM MULTI POINT INSPECTION","0.00","0.00","FLB63615","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","14:28:14",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","C",,"6403","1",,"34","1","4415","1",,,,"Service","RO","3","PORS","100","Service","RO","0.00","0","21191*LOP*83798*3","35296","1",,,,,"36042","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","FLB63615*83798*2*0","36042","0.63","35296","PER CUSTOMER, PERFORMED","0",,,,"RAB",,"0",,"30.0000","59.9500","CPM","B","0.0000","0.0000","RAB","COMPLETED ROTATE AND BALANCE . HIGH SPEED HUNTER ENGINEERING EQUIPMENT USED AT AUDI CAPE FEAR .","0.0000","0.0000","83798","COMPLETED ROTATE AND BALANCE . HIGH SPEED HUNTER ENGINEERING EQUIPMENT USED AT AUDI CAPE FEAR .","1.00","0.00","FLB63615","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","14:28:32",,"N","N","N",,,"CONCERN CODE","CC",,,"0.6","AS10","0.0","B",,,,,"30","1","4411","1",,,,"Service","PFC","2","PORS","100","Service","RO","0.00","0","21191*LOP*83798*2","35296","2",,,,,"36042","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","FLB63615*83798*1*0","36042","0.75","35296","REQUESTED PER CLIENT","0",,,,"LOF",,"0",,"21.0000","70.0000","CPM","A","0.0000","0.0000","LOF","PERFORM LUBE OIL AND FILTER SERVICE","29.6400","52.0400","83798","PERFORM LUBE OIL AND FILTER SERVICE","0.70","0.00","FLB63615","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","14:29:08",,"N","N","N",,,"CONCERN CODE","CC",,,"0.8","AS10","0.5","A",,,,,"30","1","4411","1",,,,"Service","RO","1","PORS","100","Service","RO","0.00","1","21191*LOP*83798*1","35296","1",,,,,"36042","2026-01-07 08:08:15.566529",,"FLB63615*83798","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","S2026743*83747*3*0","25890","0.03","35296",,"0",,,,"None",,"0",,"0.0000","0.0000","ISP","C","0.0000","0.0000","None","CLIENT STATES THAT THE CAR PLAY IS NOT CONNECTING. THE MMI SYSTEM WAS RESET IN THE DRIVE, BUT IT IS STILL NOT WORKING. PLEASE CHECK AND ADVISE.","0.0000","0.0000","83747","CLIENT STATES THAT THE CAR PLAY IS NOT CONNECTING. THE MMI SYSTEM WAS RESET IN THE DRIVE, BUT IT IS STILL NOT WORKING. PLEASE CHECK AND ADVISE.","0.00","0.00","S2026743","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","11:19:27",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","C",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83747*3","35296","1",,,,,"25890","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","S2026743*83747*2*0","25890","0.12","35296",,"0",,,,"None",,"0",,"0.0000","0.0000","ISP","B","0.0000","0.0000","None","CHARGING PORTS ARE NOT WORKING FRONT ON THE DASH AND THE 2 GLOVE CHARGER PORTS ARE NOT WORKING EITHER.PLEASE CHECK AND ADVISE.","0.0000","0.0000","83747","CHARGING PORTS ARE NOT WORKING FRONT ON THE DASH AND THE 2 GLOVE CHARGER PORTS ARE NOT WORKING EITHER.PLEASE CHECK AND ADVISE.","0.00","0.00","S2026743","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","11:19:04",,"N","N","N",,,"CONCERN CODE","CC",,,"0.1","AS10","0.0","B",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83747*2","35296","1",,,,,"25890","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","S2026743*83747*1*0","25890","0.60","35296",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83747","PERFORM MULTI POINT INSPECTION","0.00","0.00","S2026743","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","11:18:56",,"N","N","N",,,"CONCERN CODE","CC",,,"0.6","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83747*1","35296","1",,,,,"25890","2026-01-07 08:08:15.566529",,"S2026743*83747","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*6*0","52","0.27","21290",,"0",,,,,,"0",,"0.0000","0.0000","ISP","E","0.0000","0.0000","1","GENERAL REPAIRS","0.0000","0.0000","83660","C/S  STILL SQUEAKS OVER PUMPS. GETTING WORSE. PLEASE CHECK AND ADVISE","0.00","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","13:54:55",,"N","N","N",,,"CONCERN CODE","CC",,,"0.3","AS10","0.0","E",,"6403","1",,"34","1","4415","1",,,,"Service","PFC","5","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83660*5","34579","2",,,,,"52","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*5*0","52","0.00","21290","53ZC","0",,,,,,"0",,"6.8800","29.6000","W","D","0.0000","0.0000","01510060","SOFTWARE UPDATE","0.0000","0.0000","83660","OPEN CAMPAIGN FOR ECM UPDATE 53ZC CRIT W1","0.16","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","13:53:36",,"N","N","N",,,"CONCERN CODE","CC",,,"0.3","AS10","0.0","D",,"1334","1",,"35","1","4413","1",,,,"Service","PFC","6","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83660*6","34579","1",,,,,"52","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*4*0","52","0.32","21290","53ZC","0",,,,,,"0","53ZC99   002","8.6000","37.0000","W","D","0.0000","0.0000","01510010","SOFTWARE UPDATE","0.0000","0.0000","83660","OPEN CAMPAIGN FOR ECM UPDATE 53ZC CRIT W1","0.20","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","13:52:52",,"N","N","N","710",,"CONCERN CODE","CC",,"01510060*W1","0.3","AS10","0.0","D",,"1334","1",,"35","1","4413","1",,,,"Service","PFC","4","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83660*4","34579","1",,,,,"52","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*3*0","52","0.00","95","REQUESTED TO ROTATE TIRES .","0",,,,"ROTATE",,"0",,"21.5000","34.9500","CPM","C","0.0000","0.0000","ROTATE","ROTATED TIRES PER CUSTOMER REQUEST","0.0000","0.0000","83660","ROTATED TIRES PER CUSTOMER REQUEST","0.50","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-03 00:00:00.0","07:54:42",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.5","C",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83660*3","34579","1",,,,,"52","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*2*0","52","0.75","21290","AUDI CARE","0",,,,"30AC",,"0","033011   002","38.7000","166.5000","WAC","B","0.0000","0.0000","01040000","MINOR MAINTENANCE","56.3900","83.3700","83660","PERFORM 30K SERVICE TO AUDI STANDARDS","0.90","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-06 00:00:00.0","13:50:51",,"N","N","N","S10",,"CONCERN CODE","CC",,"01040000*","0.8","AS10","0.0","B",,"1334","1",,"35","1","4417","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83660*2","34579","1",,,,,"52","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","R2132831*83660*1*0","52","0.00","95",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83660","PERFORM MULTI POINT INSPECTION","0.00","0.00","R2132831","2026-01-07 03:08:15.566529","N",,"2026-01-03 00:00:00.0","07:53:25",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83660*1","34579","1",,,,,"52","2026-01-07 08:08:15.566529",,"R2132831*83660","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*8*0","33729","0.03","34579",,"0",,,,"AC09",,"0",,"19.0000","39.9500","CPM","H","0.0000","0.0000","AC09","REPLACE POLLEN FILTER","34.5900","57.6500","83720","REPLACE DUST/CABIN FILTER","0.50","0.00","L2022528","2026-01-07 03:08:15.566529","Y",,"2026-01-05 00:00:00.0","16:09:35",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.5","H",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP-SP-","RO-ED","8","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83720*8","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*7*0","33729","0.06","34579",,"0",,,,"EM46",,"0",,"19.0000","39.9500","CPM","G","0.0000","0.0000","EM46","REPLACE ENGINE AIR FILTER","26.0900","50.0100","83720","REPLACE ENGINE AIR FILTER","0.50","0.00","L2022528","2026-01-07 03:08:15.566529","Y",,"2026-01-05 00:00:00.0","16:08:58",,"N","N","N",,,"CONCERN CODE","CC",,,"0.1","AS10","0.5","G",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP-SP-","RO-ED","7","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83720*7","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*6*0","33729","0.47","34579",,"0",,,,"T024A000024",,"0",,"38.0000","195.0000","CPM","F","0.0000","0.0000","SBRAKE","C/S PERFORM BRAKE SYSTEM FLUSH","8.7000","12.5000","83720","PERFORM BRAKE FLUID FLUSH","1.00","0.00","L2022528","2026-01-07 03:08:15.566529","Y",,"2026-01-05 00:00:00.0","16:26:36",,"N","N","N",,,"CONCERN CODE","CC",,,"0.5","AS10","1.0","F",,,,,"30","1","4411","1",,,,"Service","PFC","6","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83720*6","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*5*0","33729","0.00","34579",,"0",,,,,,"0",,"0.0000","0.0000","CPM","E","0.0000","0.0000","1","PERFORMED BRAKE INSPECTION - NOTED 4MM","0.0000","0.0000","83720","PERFORM BRAKE INSPECTION - NOTED LOW ON PREVIOUS SERVICE","0.00","0.00","L2022528","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","16:08:05",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","E",,,,,"30","1","4411","1",,,,"Service","PFC","5","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83720*5","34579",,,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*4*0","33729","0.49","34579","CUSTOMER REQUESTS TIRE ROTATION","0",,,,"IROTATE",,"0",,"19.0000","18.0000","ISP","D","0.0000","0.0000","IROTATE","COMPLIMENTARY TIRE ROTATION","0.0000","0.0000","83720","COMPLIMENTARY TIRE ROTATION","0.50","0.00","L2022528","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","16:27:15",,"N","N","N",,,"CONCERN CODE","CC",,,"0.5","AS10","0.5","D",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","4","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83720*4","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*3*0","33729","0.17","34579","PERFORM NORTH CAROLINA EMISSIONS INSPECTION PER REQUEST","0",,,,"NCSE",,"0",,"19.0000","30.0000","CPSI","C","0.0000","0.0000","NCSE","NORTH CAROLINA EMISSIONS INSPECTION","0.0000","0.0000","83720","NORTH CAROLINA EMISSIONS INSPECTION","0.50","0.00","L2022528","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","16:27:15",,"N","N","N",,,"CONCERN CODE","CC",,,"0.2","AS10","0.5","C",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","3","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83720*3","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*2*0","33729","0.73","34579","REQUESTED PER CLIENT","0",,,,"LOF",,"0",,"26.6000","70.0000","CPM","B","0.0000","0.0000","LOF","PERFORM LUBE OIL AND FILTER SERVICE","42.7400","73.0700","83720","PERFORM LUBE OIL AND FILTER SERVICE","0.70","0.00","L2022528","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","16:27:15",,"N","N","N",,,"CONCERN CODE","CC",,,"0.7","AS10","0.7","B",,,,,"30","1","4411","1",,,,"EDGE-RO-LOP--","RO-ED","2","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","1","21191*LOP*83720*2","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,,"0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
"4","L2022528*83720*1*0","33729","0.00","34579",,"0",,,,"MPI",,"0",,"0.0000","0.0000","ISP","A","0.0000","0.0000","MPI","PERFORM MULTI POINT INSPECTION","0.0000","0.0000","83720","PERFORM MULTI POINT INSPECTION","0.00","0.00","L2022528","2026-01-07 03:08:15.566529","N",,"2026-01-05 00:00:00.0","16:07:33",,"N","N","N",,,"CONCERN CODE","CC",,,"0.0","AS10","0.0","A",,"6403","1",,"34","1","4415","1",,,,"EDGE-RO-LOP--","RO-ED","1","AUDI","100","EDGE-RO-LOP--","RO-ED","0.00","0","21191*LOP*83720*1","34579","1",,,,,"33729","2026-01-07 08:08:15.566529",,"L2022528*83720","0.0000","0.0000","4","ACF-S","127.0.0.1","207.187.65.211"
